nmi,ami,ari,f1,acc
0.0,-1.0780405873932525e-15,0.0,0.014607596468930216,0.09606527548757605
nmi,ami,ari,f1,acc
0.8693222190313573,0.8692309703109665,0.8084001274074787,0.8397013487348937,0.862085631432308
