nmi,ami,ari,f1,acc
0.764638867672983,0.7644722884033338,0.6187968999837073,0.6521508758317522,0.6874680161482913
nmi,ami,ari,f1,acc
0.8984348274573466,0.898362957101886,0.8096677030635786,0.7830234955352625,0.8127878546653778
nmi,ami,ari,f1,acc
0.857368314653536,0.857268257920449,0.7858531651526354,0.7813457948344795,0.8277420822198215
nmi,ami,ari,f1,acc
0.7837797562032403,0.7836267888706206,0.675588106042109,0.6890797991705532,0.7372775345425598
