nmi,ami,ari,f1,acc
0.9396060721681146,0.9395633840247455,0.8891341902691292,0.8649504476135085,0.9233524762608745
nmi,ami,ari,f1,acc
0.9580755078250217,0.9580460685715154,0.9236601978248415,0.8788360744569582,0.9313697617558424
nmi,ami,ari,f1,acc
0.9220470626955704,0.9219925427883928,0.8758605502794812,0.9028087387306836,0.919400693694206
