nmi,ami,ari,f1,acc
0.7616030276810436,0.7614877453612082,0.6399493033110847,0.6394861656702777,0.6907972146673611
nmi,ami,ari,f1,acc
0.6888938606774933,0.6887438981978433,0.5661164808712454,0.6010515050956401,0.6442335512991146
