nmi,ami,ari,f1,acc
0.8677593673399833,0.8677439492998018,0.8252958204557901,0.8037932476787573,0.8647997702661393
nmi,ami,ari,f1,acc
0.9291812385456644,0.9291729759356336,0.8922525860475649,0.8319565802505303,0.8923770970162388
